fecha;tmean;rh;tm;cm;rm;o38;yr;mo;dy;wd;wk;trend
1994-11-15;16,200000760;73,0;16;7;3;NA;1994;Nov;15;Tuesday;0;319
1994-11-16;16,200000760;71,0;26;14;0;NA;1994;Nov;16;Wednesday;0;320
1994-11-17;17,500000000;55,0;21;10;1;NA;1994;Nov;17;Thursday;0;321
1994-11-18;19,200000760;60,0;14;7;0;NA;1994;Nov;18;Friday;0;322
1994-11-19;19,000000000;71,0;17;8;2;NA;1994;Nov;19;Saturday;1;323
1994-11-20;16,799999240;75,0;21;9;2;NA;1994;Nov;20;Sunday;1;324
1994-11-21;15,199999810;84,0;17;8;1;NA;1994;Nov;21;Monday;0;325
1994-11-22;15,500000000;77,0;16;3;3;NA;1994;Nov;22;Tuesday;0;326
1994-11-23;16,899999620;75,0;19;6;2;NA;1994;Nov;23;Wednesday;0;327
1994-11-24;16,399999620;73,0;9;6;0;NA;1994;Nov;24;Thursday;0;328
1994-11-25;16,100000380;75,0;13;3;1;NA;1994;Nov;25;Friday;0;329
1994-11-26;14,600000380;75,0;22;9;2;NA;1994;Nov;26;Saturday;1;330
1994-11-27;13,500000000;78,0;16;10;1;NA;1994;Nov;27;Sunday;1;331
1994-11-28;13,899999620;75,0;20;14;2;NA;1994;Nov;28;Monday;0;332
1994-11-29;15,699999810;86,0;16;7;0;NA;1994;Nov;29;Tuesday;0;333
1994-11-30;16,200000760;85,0;19;5;2;NA;1994;Nov;30;Wednesday;0;334
1994-12-01;15,300000190;84,0;21;9;3;NA;1994;Dec;1;Thursday;0;335
1994-12-02;15,100000380;84,0;20;5;4;NA;1994;Dec;2;Friday;0;336
1994-12-03;15,800000190;78,0;12;6;1;NA;1994;Dec;3;Saturday;1;337
1994-12-04;16,200000760;72,0;20;8;1;NA;1994;Dec;4;Sunday;1;338
1994-12-05;17,100000380;64,0;15;6;3;NA;1994;Dec;5;Monday;0;339
1994-12-06;16,399999620;61,0;15;7;1;NA;1994;Dec;6;Tuesday;0;340
1994-12-07;14,300000190;65,0;18;9;2;NA;1994;Dec;7;Wednesday;0;341
1994-12-08;14,300000190;60,0;20;4;0;NA;1994;Dec;8;Thursday;0;342
1994-12-09;14,699999810;57,0;20;6;1;NA;1994;Dec;9;Friday;0;343
1994-12-10;16,399999620;66,0;16;6;1;NA;1994;Dec;10;Saturday;1;344
1994-12-11;15,199999810;65,0;17;6;0;NA;1994;Dec;11;Sunday;1;345
1994-12-12;15,600000380;67,0;17;6;0;NA;1994;Dec;12;Monday;0;346
1994-12-13;14,399999620;74,0;16;7;0;NA;1994;Dec;13;Tuesday;0;347
1994-12-14;13,500000000;76,0;28;12;3;NA;1994;Dec;14;Wednesday;0;348
1994-12-15;13,399999620;76,0;14;6;2;NA;1994;Dec;15;Thursday;0;349
1994-12-16;12,399999620;69,0;15;9;1;NA;1994;Dec;16;Friday;0;350
1994-12-17;12,199999810;78,0;16;5;2;NA;1994;Dec;17;Saturday;1;351
1994-12-18;12,300000190;72,0;20;7;0;NA;1994;Dec;18;Sunday;1;352
1994-12-19;11,699999810;55,0;15;6;3;NA;1994;Dec;19;Monday;0;353
1994-12-20;12,100000380;45,0;14;7;1;NA;1994;Dec;20;Tuesday;0;354
1994-12-21;11,800000190;50,0;17;7;3;NA;1994;Dec;21;Wednesday;0;355
1994-12-22;11,199999810;41,0;22;8;0;NA;1994;Dec;22;Thursday;0;356
1994-12-23;7,599999905;38,0;12;6;2;NA;1994;Dec;23;Friday;0;357
1994-12-24;7,000000000;52,0;18;8;5;NA;1994;Dec;24;Saturday;1;358
1994-12-25;6,699999809;55,0;23;4;2;NA;1994;Dec;25;Sunday;1;359
1994-12-26;7,099999905;56,0;25;10;1;NA;1994;Dec;26;Monday;0;360
1994-12-27;9,300000191;45,0;18;10;4;NA;1994;Dec;27;Tuesday;0;361
1994-12-28;10,199999810;50,0;20;6;3;NA;1994;Dec;28;Wednesday;0;362
1994-12-29;11,100000380;49,0;20;7;1;NA;1994;Dec;29;Thursday;0;363
1994-12-30;16,399999620;60,0;22;9;0;NA;1994;Dec;30;Friday;0;364
1994-12-31;19,600000380;51,0;25;10;4;NA;1994;Dec;31;Saturday;1;365
1995-01-01;14,100000380;44,0;23;7;2;NA;1995;Jan;1;Sunday;1;366
1995-01-02;11,500000000;36,0;21;10;1;NA;1995;Jan;2;Monday;0;367
1995-01-03;9,600000381;50,0;16;7;4;NA;1995;Jan;3;Tuesday;0;368
1995-01-04;9,699999809;48,0;23;8;4;NA;1995;Jan;4;Wednesday;0;369
1995-01-05;10,000000000;63,0;21;7;1;NA;1995;Jan;5;Thursday;0;370
1995-01-06;12,699999810;40,0;30;16;1;NA;1995;Jan;6;Friday;0;371
1995-01-07;11,600000380;41,0;17;7;1;NA;1995;Jan;7;Saturday;1;372
1995-01-08;9,300000191;39,0;19;9;3;NA;1995;Jan;8;Sunday;1;373
1995-01-09;12,100000380;51,0;25;9;0;NA;1995;Jan;9;Monday;0;374
1995-01-10;13,000000000;39,0;25;12;2;NA;1995;Jan;10;Tuesday;0;375
1995-01-11;14,500000000;39,0;29;12;1;NA;1995;Jan;11;Wednesday;0;376
1995-01-12;12,600000380;34,0;18;6;1;NA;1995;Jan;12;Thursday;0;377
1995-01-13;9,899999619;33,0;17;12;2;NA;1995;Jan;13;Friday;0;378
1995-01-14;8,800000191;43,0;18;5;0;NA;1995;Jan;14;Saturday;1;379
1995-01-15;9,699999809;57,0;21;7;2;NA;1995;Jan;15;Sunday;1;380
1995-01-16;9,600000381;67,0;28;13;2;NA;1995;Jan;16;Monday;0;381
1995-01-17;11,199999810;68,0;25;9;4;NA;1995;Jan;17;Tuesday;0;382
1995-01-18;14,199999810;53,0;26;11;2;NA;1995;Jan;18;Wednesday;0;383
1995-01-19;11,800000190;47,0;25;11;2;NA;1995;Jan;19;Thursday;0;384
1995-01-20;12,600000380;58,0;22;8;3;NA;1995;Jan;20;Friday;0;385
1995-01-21;13,399999620;40,0;18;7;0;NA;1995;Jan;21;Saturday;1;386
1995-01-22;14,199999810;39,0;15;6;3;NA;1995;Jan;22;Sunday;1;387
1995-01-23;15,899999620;44,0;20;7;2;NA;1995;Jan;23;Monday;0;388
1995-01-24;17,799999240;58,0;10;5;1;NA;1995;Jan;24;Tuesday;0;389
1995-01-25;19,299999240;50,0;19;9;2;NA;1995;Jan;25;Wednesday;0;390
1995-01-26;15,899999620;50,0;15;4;2;NA;1995;Jan;26;Thursday;0;391
1995-01-27;16,899999620;57,0;33;11;5;NA;1995;Jan;27;Friday;0;392
1995-01-28;16,899999620;49,0;15;3;1;NA;1995;Jan;28;Saturday;1;393
1995-01-29;14,399999620;54,0;18;10;1;NA;1995;Jan;29;Sunday;1;394
1995-01-30;18,500000000;47,0;26;12;3;NA;1995;Jan;30;Monday;0;395
1995-01-31;16,200000760;51,0;19;9;2;NA;1995;Jan;31;Tuesday;0;396
1995-02-01;11,600000380;73,0;20;11;2;NA;1995;Feb;1;Wednesday;0;397
1995-02-02;13,500000000;66,0;22;5;6;NA;1995;Feb;2;Thursday;0;398
1995-02-03;11,399999620;59,0;21;11;1;NA;1995;Feb;3;Friday;0;399
1995-02-04;11,500000000;69,0;20;6;3;NA;1995;Feb;4;Saturday;1;400
1995-02-05;13,600000380;63,0;23;8;5;NA;1995;Feb;5;Sunday;1;401
1995-02-06;13,600000380;62,0;20;8;4;NA;1995;Feb;6;Monday;0;402
1995-02-07;13,300000190;64,0;14;2;1;NA;1995;Feb;7;Tuesday;0;403
1995-02-08;16,600000380;45,0;18;6;2;NA;1995;Feb;8;Wednesday;0;404
1995-02-09;17,799999240;53,0;17;7;2;NA;1995;Feb;9;Thursday;0;405
1995-02-10;12,800000190;75,0;29;13;1;NA;1995;Feb;10;Friday;0;406
1995-02-11;13,699999810;70,0;11;5;1;NA;1995;Feb;11;Saturday;1;407
1995-02-12;16,100000380;55,0;24;13;2;NA;1995;Feb;12;Sunday;1;408
1995-02-13;16,700000760;54,0;20;5;3;NA;1995;Feb;13;Monday;0;409
1995-02-14;18,399999620;56,0;16;4;3;NA;1995;Feb;14;Tuesday;0;410
1995-02-15;20,200000760;50,0;9;3;0;NA;1995;Feb;15;Wednesday;0;411
1995-02-16;19,700000760;50,0;18;5;4;NA;1995;Feb;16;Thursday;0;412
1995-02-17;19,200000760;50,0;18;7;0;NA;1995;Feb;17;Friday;0;413
1995-02-18;15,100000380;44,0;22;9;1;NA;1995;Feb;18;Saturday;1;414
1995-02-19;12,300000190;56,0;19;8;4;NA;1995;Feb;19;Sunday;1;415
1995-02-20;12,399999620;66,0;24;15;2;NA;1995;Feb;20;Monday;0;416
1995-02-21;11,800000190;78,0;19;10;3;NA;1995;Feb;21;Tuesday;0;417
1995-02-22;11,100000380;85,0;18;8;2;NA;1995;Feb;22;Wednesday;0;418
1995-02-23;13,300000190;64,0;20;7;1;NA;1995;Feb;23;Thursday;0;419
1995-02-24;17,799999240;43,0;20;7;2;NA;1995;Feb;24;Friday;0;420
1995-02-25;21,700000760;46,0;31;9;2;NA;1995;Feb;25;Saturday;1;421
1995-02-26;13,699999810;31,0;15;4;1;NA;1995;Feb;26;Sunday;1;422
1995-02-27;10,899999620;45,0;15;6;4;NA;1995;Feb;27;Monday;0;423
1995-02-28;9,300000191;57,0;19;9;0;NA;1995;Feb;28;Tuesday;0;424
1995-03-01;12,600000380;41,0;15;5;2;NA;1995;Mar;1;Wednesday;0;425
1995-03-02;15,199999810;48,0;17;5;2;NA;1995;Mar;2;Thursday;0;426
1995-03-03;14,899999620;42,0;18;7;1;NA;1995;Mar;3;Friday;0;427
1995-03-04;13,399999620;29,0;25;10;2;NA;1995;Mar;4;Saturday;1;428
1995-03-05;17,600000380;50,0;21;7;1;NA;1995;Mar;5;Sunday;1;429
1995-03-06;15,300000190;58,0;22;7;1;NA;1995;Mar;6;Monday;0;430
1995-03-07;11,300000190;48,0;20;4;4;NA;1995;Mar;7;Tuesday;0;431
1995-03-08;13,300000190;36,0;14;7;1;NA;1995;Mar;8;Wednesday;0;432
1995-03-09;11,699999810;53,0;23;9;3;NA;1995;Mar;9;Thursday;0;433
1995-03-10;11,600000380;79,0;12;5;1;NA;1995;Mar;10;Friday;0;434
1995-03-11;12,600000380;88,0;25;12;2;NA;1995;Mar;11;Saturday;1;435
1995-03-12;13,600000380;69,0;22;7;5;NA;1995;Mar;12;Sunday;1;436
1995-03-13;14,500000000;47,0;13;7;1;NA;1995;Mar;13;Monday;0;437
1995-03-14;12,699999810;63,0;17;8;2;NA;1995;Mar;14;Tuesday;0;438
1995-03-15;13,600000380;56,0;27;7;3;NA;1995;Mar;15;Wednesday;0;439
1995-03-16;13,100000380;57,0;24;10;4;NA;1995;Mar;16;Thursday;0;440
1995-03-17;14,500000000;57,0;16;7;3;NA;1995;Mar;17;Friday;0;441
1995-03-18;18,600000380;39,0;22;9;0;NA;1995;Mar;18;Saturday;1;442
1995-03-19;16,200000760;63,0;25;11;3;NA;1995;Mar;19;Sunday;1;443
1995-03-20;16,600000380;58,0;34;9;3;NA;1995;Mar;20;Monday;0;444
1995-03-21;14,500000000;66,0;16;7;2;NA;1995;Mar;21;Tuesday;0;445
1995-03-22;12,600000380;69,0;22;10;1;NA;1995;Mar;22;Wednesday;0;446
1995-03-23;12,199999810;63,0;18;8;2;NA;1995;Mar;23;Thursday;0;447
1995-03-24;11,800000190;61,0;18;6;2;NA;1995;Mar;24;Friday;0;448
1995-03-25;13,000000000;64,0;20;9;4;NA;1995;Mar;25;Saturday;1;449
1995-03-26;13,600000380;65,0;16;5;2;NA;1995;Mar;26;Sunday;1;450
1995-03-27;14,899999620;62,0;25;10;2;NA;1995;Mar;27;Monday;0;451
1995-03-28;15,699999810;51,0;21;9;1;NA;1995;Mar;28;Tuesday;0;452
1995-03-29;19,000000000;41,0;22;7;4;NA;1995;Mar;29;Wednesday;0;453
1995-03-30;14,000000000;64,0;23;9;0;NA;1995;Mar;30;Thursday;0;454
1995-03-31;13,000000000;52,0;4;1;2;NA;1995;Mar;31;Friday;0;455
1995-04-01;13,399999620;46,0;18;3;3;NA;1995;Apr;1;Saturday;1;456
1995-04-02;15,000000000;54,0;19;8;2;NA;1995;Apr;2;Sunday;1;457
1995-04-03;14,399999620;73,0;21;10;0;NA;1995;Apr;3;Monday;0;458
1995-04-04;14,300000190;78,0;17;5;2;NA;1995;Apr;4;Tuesday;0;459
1995-04-05;15,199999810;79,0;22;12;2;NA;1995;Apr;5;Wednesday;0;460
1995-04-06;14,399999620;73,0;11;5;0;NA;1995;Apr;6;Thursday;0;461
1995-04-07;16,200000760;72,0;17;5;0;NA;1995;Apr;7;Friday;0;462
1995-04-08;16,799999240;63,0;18;2;1;NA;1995;Apr;8;Saturday;1;463
1995-04-09;17,000000000;57,0;18;10;3;NA;1995;Apr;9;Sunday;1;464
1995-04-10;17,100000380;73,0;15;5;0;NA;1995;Apr;10;Monday;0;465
1995-04-11;15,699999810;78,0;21;10;0;NA;1995;Apr;11;Tuesday;0;466
1995-04-12;15,600000380;78,0;24;9;2;NA;1995;Apr;12;Wednesday;0;467
1995-04-13;18,100000380;65,0;26;10;5;NA;1995;Apr;13;Thursday;0;468
1995-04-14;16,100000380;59,0;14;7;3;NA;1995;Apr;14;Friday;0;469
1995-04-15;15,600000380;60,0;15;5;3;NA;1995;Apr;15;Saturday;1;470
1995-04-16;15,600000380;55,0;17;5;2;NA;1995;Apr;16;Sunday;1;471
1995-04-17;15,399999620;50,0;21;9;2;NA;1995;Apr;17;Monday;0;472
1995-04-18;17,100000380;65,0;11;4;2;NA;1995;Apr;18;Tuesday;0;473
1995-04-19;16,899999620;80,0;26;16;1;NA;1995;Apr;19;Wednesday;0;474
1995-04-20;13,800000190;72,0;19;7;2;NA;1995;Apr;20;Thursday;0;475
1995-04-21;15,600000380;30,0;13;7;0;NA;1995;Apr;21;Friday;0;476
1995-04-22;14,699999810;37,0;15;5;1;NA;1995;Apr;22;Saturday;1;477
1995-04-23;11,699999810;68,0;17;4;4;NA;1995;Apr;23;Sunday;1;478
1995-04-24;11,100000380;60,0;14;3;4;NA;1995;Apr;24;Monday;0;479
1995-04-25;16,399999620;30,0;14;10;1;NA;1995;Apr;25;Tuesday;0;480
1995-04-26;14,500000000;39,0;21;12;3;NA;1995;Apr;26;Wednesday;0;481
1995-04-27;17,200000760;42,0;16;3;2;NA;1995;Apr;27;Thursday;0;482
1995-04-28;17,799999240;60,0;13;6;0;NA;1995;Apr;28;Friday;0;483
1995-04-29;17,299999240;69,0;25;12;1;NA;1995;Apr;29;Saturday;1;484
1995-04-30;18,600000380;71,0;34;12;3;NA;1995;Apr;30;Sunday;1;485
1995-05-01;18,100000380;76,0;27;9;0;NA;1995;May;1;Monday;0;486
1995-05-02;16,899999620;76,0;15;6;1;NA;1995;May;2;Tuesday;0;487
1995-05-03;17,399999620;78,0;13;5;0;NA;1995;May;3;Wednesday;0;488
1995-05-04;17,299999240;64,0;23;6;4;NA;1995;May;4;Thursday;0;489
1995-05-05;17,700000760;57,0;23;10;1;NA;1995;May;5;Friday;0;490
1995-05-06;18,200000760;44,0;16;7;3;NA;1995;May;6;Saturday;1;491
1995-05-07;19,200000760;48,0;16;5;0;NA;1995;May;7;Sunday;1;492
1995-05-08;20,600000380;46,0;13;4;3;NA;1995;May;8;Monday;0;493
1995-05-09;22,600000380;66,0;18;7;1;NA;1995;May;9;Tuesday;0;494
1995-05-10;21,399999620;57,0;23;16;0;NA;1995;May;10;Wednesday;0;495
1995-05-11;20,600000380;50,0;13;8;0;NA;1995;May;11;Thursday;0;496
1995-05-12;19,799999240;37,0;11;3;1;NA;1995;May;12;Friday;0;497
1995-05-13;19,299999240;36,0;16;5;0;NA;1995;May;13;Saturday;1;498
1995-05-14;16,500000000;65,0;11;5;1;NA;1995;May;14;Sunday;1;499
1995-05-15;18,200000760;69,0;13;5;1;NA;1995;May;15;Monday;0;500
1995-05-16;19,000000000;76,0;14;8;1;NA;1995;May;16;Tuesday;0;501
1995-05-17;20,500000000;74,0;17;2;1;NA;1995;May;17;Wednesday;0;502
1995-05-18;25,399999620;39,0;12;2;0;NA;1995;May;18;Thursday;0;503
1995-05-19;21,600000380;60,0;17;8;2;NA;1995;May;19;Friday;0;504
1995-05-20;20,100000380;72,0;11;6;0;NA;1995;May;20;Saturday;1;505
1995-05-21;19,799999240;58,0;16;8;1;NA;1995;May;21;Sunday;1;506
1995-05-22;18,399999620;63,0;13;5;2;NA;1995;May;22;Monday;0;507
1995-05-23;17,200000760;62,0;15;7;2;NA;1995;May;23;Tuesday;0;508
1995-05-24;17,799999240;69,0;13;2;1;NA;1995;May;24;Wednesday;0;509
1995-05-25;19,600000380;75,0;15;8;2;NA;1995;May;25;Thursday;0;510
1995-05-26;19,799999240;72,0;11;2;2;NA;1995;May;26;Friday;0;511
1995-05-27;19,899999620;77,0;19;7;2;NA;1995;May;27;Saturday;1;512
1995-05-28;19,600000380;77,0;17;5;1;NA;1995;May;28;Sunday;1;513
1995-05-29;20,100000380;75,0;18;6;3;NA;1995;May;29;Monday;0;514
1995-05-30;20,500000000;63,0;15;5;2;NA;1995;May;30;Tuesday;0;515
1995-05-31;19,799999240;44,0;12;6;0;NA;1995;May;31;Wednesday;0;516
1995-06-01;20,000000000;44,0;18;5;4;NA;1995;Jun;1;Thursday;0;517
1995-06-02;18,600000380;65,0;11;4;0;NA;1995;Jun;2;Friday;0;518
1995-06-03;19,700000760;67,0;23;7;3;NA;1995;Jun;3;Saturday;1;519
1995-06-04;20,000000000;65,0;16;6;1;NA;1995;Jun;4;Sunday;1;520
1995-06-05;20,000000000;70,0;15;7;0;NA;1995;Jun;5;Monday;0;521
1995-06-06;20,399999620;70,0;22;5;3;NA;1995;Jun;6;Tuesday;0;522
1995-06-07;21,000000000;62,0;17;8;0;NA;1995;Jun;7;Wednesday;0;523
1995-06-08;21,899999620;51,0;11;4;1;NA;1995;Jun;8;Thursday;0;524
1995-06-09;21,399999620;75,0;13;5;0;NA;1995;Jun;9;Friday;0;525
1995-06-10;20,399999620;79,0;12;5;0;NA;1995;Jun;10;Saturday;1;526
1995-06-11;19,899999620;73,0;18;10;0;NA;1995;Jun;11;Sunday;1;527
1995-06-12;20,700000760;70,0;18;12;1;NA;1995;Jun;12;Monday;0;528
1995-06-13;22,200000760;76,0;14;5;0;NA;1995;Jun;13;Tuesday;0;529
1995-06-14;21,799999240;82,0;15;6;1;NA;1995;Jun;14;Wednesday;0;530
1995-06-15;20,600000380;79,0;22;11;1;NA;1995;Jun;15;Thursday;0;531
1995-06-16;21,399999620;72,0;20;9;2;NA;1995;Jun;16;Friday;0;532
1995-06-17;22,299999240;70,0;8;3;1;NA;1995;Jun;17;Saturday;1;533
1995-06-18;23,000000000;69,0;17;9;0;NA;1995;Jun;18;Sunday;1;534
1995-06-19;23,500000000;78,0;12;2;0;NA;1995;Jun;19;Monday;0;535
1995-06-20;22,600000380;82,0;14;6;0;NA;1995;Jun;20;Tuesday;0;536
1995-06-21;23,200000760;70,0;10;5;0;NA;1995;Jun;21;Wednesday;0;537
1995-06-22;23,600000380;62,0;18;11;2;NA;1995;Jun;22;Thursday;0;538
1995-06-23;25,399999620;60,0;20;7;1;NA;1995;Jun;23;Friday;0;539
1995-06-24;21,399999620;82,0;23;8;1;NA;1995;Jun;24;Saturday;1;540
1995-06-25;21,799999240;60,0;11;3;1;NA;1995;Jun;25;Sunday;1;541
1995-06-26;22,600000380;47,0;15;5;1;NA;1995;Jun;26;Monday;0;542
1995-06-27;24,000000000;56,0;19;5;0;NA;1995;Jun;27;Tuesday;0;543
1995-06-28;24,700000760;54,0;17;8;2;NA;1995;Jun;28;Wednesday;0;544
1995-06-29;24,500000000;61,0;14;5;1;NA;1995;Jun;29;Thursday;0;545
1995-06-30;24,600000380;69,0;20;6;3;NA;1995;Jun;30;Friday;0;546
1995-07-01;24,399999620;62,0;11;5;1;NA;1995;Jul;1;Saturday;1;547
1995-07-02;28,500000000;37,0;20;6;6;NA;1995;Jul;2;Sunday;1;548
1995-07-03;28,799999240;31,0;20;9;1;NA;1995;Jul;3;Monday;0;549
1995-07-04;22,899999620;62,0;11;8;0;NA;1995;Jul;4;Tuesday;0;550
1995-07-05;21,600000380;66,0;12;5;0;NA;1995;Jul;5;Wednesday;0;551
1995-07-06;23,200000760;62,0;19;7;2;NA;1995;Jul;6;Thursday;0;552
1995-07-07;23,899999620;66,0;14;1;3;NA;1995;Jul;7;Friday;0;553
1995-07-08;24,000000000;62,0;14;5;2;NA;1995;Jul;8;Saturday;1;554
1995-07-09;24,299999240;65,0;10;4;1;NA;1995;Jul;9;Sunday;1;555
1995-07-10;24,500000000;69,0;17;6;2;NA;1995;Jul;10;Monday;0;556
1995-07-11;26,399999620;63,0;18;7;1;NA;1995;Jul;11;Tuesday;0;557
1995-07-12;24,899999620;74,0;17;3;1;NA;1995;Jul;12;Wednesday;0;558
1995-07-13;26,100000380;72,0;20;4;1;NA;1995;Jul;13;Thursday;0;559
1995-07-14;25,899999620;74,0;17;8;0;NA;1995;Jul;14;Friday;0;560
1995-07-15;26,100000380;59,0;14;6;1;NA;1995;Jul;15;Saturday;1;561
1995-07-16;25,299999240;75,0;18;5;1;NA;1995;Jul;16;Sunday;1;562
1995-07-17;26,100000380;74,0;20;6;3;NA;1995;Jul;17;Monday;0;563
1995-07-18;26,299999240;66,0;14;7;0;NA;1995;Jul;18;Tuesday;0;564
1995-07-19;27,000000000;60,0;13;8;0;NA;1995;Jul;19;Wednesday;0;565
1995-07-20;26,899999620;63,0;21;6;0;NA;1995;Jul;20;Thursday;0;566
1995-07-21;26,799999240;69,0;16;1;2;NA;1995;Jul;21;Friday;0;567
1995-07-22;26,799999240;66,0;16;6;2;NA;1995;Jul;22;Saturday;1;568
1995-07-23;27,399999620;65,0;13;8;0;NA;1995;Jul;23;Sunday;1;569
1995-07-24;27,100000380;73,0;21;12;0;NA;1995;Jul;24;Monday;0;570
1995-07-25;27,500000000;74,0;15;6;1;NA;1995;Jul;25;Tuesday;0;571
1995-07-26;27,399999620;73,0;14;5;0;NA;1995;Jul;26;Wednesday;0;572
1995-07-27;26,799999240;77,0;18;9;2;NA;1995;Jul;27;Thursday;0;573
1995-07-28;27,600000380;70,0;15;2;3;NA;1995;Jul;28;Friday;0;574
1995-07-29;27,000000000;74,0;17;7;3;NA;1995;Jul;29;Saturday;1;575
1995-07-30;27,799999240;75,0;19;5;2;NA;1995;Jul;30;Sunday;1;576
1995-07-31;27,299999240;71,0;15;8;1;NA;1995;Jul;31;Monday;0;577
1995-08-01;27,600000380;79,0;12;4;2;NA;1995;Aug;1;Tuesday;0;578
1995-08-02;27,000000000;69,0;18;8;3;NA;1995;Aug;2;Wednesday;0;579
1995-08-03;26,600000380;73,0;9;6;1;NA;1995;Aug;3;Thursday;0;580
1995-08-04;27,100000380;72,0;18;4;1;NA;1995;Aug;4;Friday;0;581
1995-08-05;26,899999620;75,0;19;6;0;NA;1995;Aug;5;Saturday;1;582
1995-08-06;26,500000000;75,0;21;6;3;NA;1995;Aug;6;Sunday;1;583
1995-08-07;27,200000760;65,0;19;8;1;NA;1995;Aug;7;Monday;0;584
1995-08-08;26,600000380;62,0;23;10;3;NA;1995;Aug;8;Tuesday;0;585
1995-08-09;27,399999620;71,0;19;4;1;NA;1995;Aug;9;Wednesday;0;586
1995-08-10;26,200000760;78,0;13;3;2;NA;1995;Aug;10;Thursday;0;587
1995-08-11;27,700000760;65,0;14;4;0;NA;1995;Aug;11;Friday;0;588
1995-08-12;28,000000000;68,0;27;7;4;NA;1995;Aug;12;Saturday;1;589
1995-08-13;27,200000760;74,0;19;8;1;NA;1995;Aug;13;Sunday;1;590
1995-08-14;27,399999620;69,0;14;3;1;NA;1995;Aug;14;Monday;0;591
1995-08-15;26,799999240;66,0;11;3;0;NA;1995;Aug;15;Tuesday;0;592
1995-08-16;27,600000380;69,0;14;7;0;NA;1995;Aug;16;Wednesday;0;593
1995-08-17;28,000000000;66,0;14;9;1;NA;1995;Aug;17;Thursday;0;594
1995-08-18;27,600000380;72,0;14;3;2;NA;1995;Aug;18;Friday;0;595
1995-08-19;27,299999240;71,0;14;5;0;NA;1995;Aug;19;Saturday;1;596
1995-08-20;25,899999620;75,0;18;11;2;NA;1995;Aug;20;Sunday;1;597
1995-08-21;23,500000000;82,0;19;8;2;NA;1995;Aug;21;Monday;0;598
1995-08-22;24,200000760;64,0;13;6;3;NA;1995;Aug;22;Tuesday;0;599
1995-08-23;24,000000000;75,0;11;1;0;NA;1995;Aug;23;Wednesday;0;600
1995-08-24;25,000000000;66,0;16;7;1;NA;1995;Aug;24;Thursday;0;601
1995-08-25;24,700000760;50,0;18;10;1;NA;1995;Aug;25;Friday;0;602
1995-08-26;24,700000760;62,0;14;6;2;NA;1995;Aug;26;Saturday;1;603
1995-08-27;25,200000760;68,0;20;7;2;NA;1995;Aug;27;Sunday;1;604
1995-08-28;25,600000380;69,0;21;9;0;NA;1995;Aug;28;Monday;0;605
1995-08-29;25,100000380;58,0;13;6;1;NA;1995;Aug;29;Tuesday;0;606
1995-08-30;25,500000000;72,0;18;6;2;NA;1995;Aug;30;Wednesday;0;607
1995-08-31;25,200000760;72,0;16;5;0;NA;1995;Aug;31;Thursday;0;608
1995-09-01;25,399999620;76,0;13;6;0;NA;1995;Sep;1;Friday;0;609
1995-09-02;26,700000760;80,0;10;3;0;NA;1995;Sep;2;Saturday;1;610
1995-09-03;28,399999620;56,0;15;6;1;NA;1995;Sep;3;Sunday;1;611
1995-09-04;23,600000380;84,0;17;3;3;NA;1995;Sep;4;Monday;0;612
1995-09-05;23,299999240;50,0;22;10;3;NA;1995;Sep;5;Tuesday;0;613
1995-09-06;25,799999240;46,0;11;5;2;NA;1995;Sep;6;Wednesday;0;614
1995-09-07;27,399999620;40,0;15;5;1;NA;1995;Sep;7;Thursday;0;615
1995-09-08;26,200000760;31,0;13;3;1;NA;1995;Sep;8;Friday;0;616
1995-09-09;23,299999240;59,0;11;4;1;NA;1995;Sep;9;Saturday;1;617
1995-09-10;23,399999620;69,0;17;6;2;NA;1995;Sep;10;Sunday;1;618
1995-09-11;23,700000760;71,0;13;5;2;NA;1995;Sep;11;Monday;0;619
1995-09-12;25,100000380;72,0;25;10;2;NA;1995;Sep;12;Tuesday;0;620
1995-09-13;24,200000760;34,0;24;11;2;NA;1995;Sep;13;Wednesday;0;621
1995-09-14;24,500000000;37,0;12;3;0;NA;1995;Sep;14;Thursday;0;622
1995-09-15;23,000000000;65,0;26;11;2;NA;1995;Sep;15;Friday;0;623
1995-09-16;22,600000380;71,0;15;4;2;NA;1995;Sep;16;Saturday;1;624
1995-09-17;21,100000380;77,0;20;6;1;NA;1995;Sep;17;Sunday;1;625
1995-09-18;21,700000760;83,0;15;5;1;NA;1995;Sep;18;Monday;0;626
1995-09-19;20,899999620;41,0;14;6;0;NA;1995;Sep;19;Tuesday;0;627
1995-09-20;22,399999620;48,0;12;7;2;NA;1995;Sep;20;Wednesday;0;628
1995-09-21;20,100000380;56,0;20;4;3;NA;1995;Sep;21;Thursday;0;629
1995-09-22;19,799999240;64,0;9;6;3;NA;1995;Sep;22;Friday;0;630
1995-09-23;19,000000000;54,0;12;3;1;NA;1995;Sep;23;Saturday;1;631
1995-09-24;20,100000380;57,0;17;7;1;NA;1995;Sep;24;Sunday;1;632
1995-09-25;20,299999240;46,0;19;3;3;NA;1995;Sep;25;Monday;0;633
1995-09-26;17,299999240;48,0;15;6;2;NA;1995;Sep;26;Tuesday;0;634
1995-09-27;20,399999620;50,0;13;9;1;NA;1995;Sep;27;Wednesday;0;635
1995-09-28;21,600000380;52,0;11;5;2;NA;1995;Sep;28;Thursday;0;636
